timestamp,source,destination,delay,success,crdt_enabled,hop_count,throughput,packet_size,cumulative_packets,bytes_delivered,packet_id,stored_time,ttl,reason
1743017349.6272159,sta4,sta1,,False,True,,,,,,42666478,1743017286.479144,60.0,TTL expired
1743017349.6288903,sta4,sta1,,False,True,,,,,,a2d8ccc6,1743017286.4807734,60.0,TTL expired
1743017349.629156,sta4,sta3,,False,True,,,,,,3f007877,1743017286.5126603,60.0,TTL expired
1743017349.632835,sta4,sta3,,False,True,,,,,,e88957fa,1743017286.5127547,60.0,TTL expired
1743017349.6331136,sta4,sta3,,False,True,,,,,,963c0b82,1743017286.523913,60.0,TTL expired
1743017349.6334014,sta4,sta3,,False,True,,,,,,ea055bcb,1743017286.5259898,60.0,TTL expired
1743017349.633482,sta4,sta3,,False,True,,,,,,24e84fcc,1743017286.544819,60.0,TTL expired
1743017349.6336164,sta5,sta4,,False,True,,,,,,0fa4b541,1743017287.2343955,60.0,TTL expired
1743017349.6340501,sta1,sta3,,False,True,,,,,,cd46d745,1743017287.2851484,60.0,TTL expired
1743017349.634157,sta5,sta1,,False,True,,,,,,b975280f,1743017287.2900045,60.0,TTL expired
1743017349.634505,sta5,sta1,,False,True,,,,,,c2d32e29,1743017287.292901,60.0,TTL expired
1743017349.634968,sta5,sta1,,False,True,,,,,,206a052d,1743017287.3009105,60.0,TTL expired
1743017349.6351027,sta5,sta1,,False,True,,,,,,82caa0c5,1743017287.3072615,60.0,TTL expired
1743017349.635276,sta5,sta1,,False,True,,,,,,70115354,1743017287.3085282,60.0,TTL expired
1743017349.6362174,sta5,sta3,,False,True,,,,,,0e13a100,1743017287.3308656,60.0,TTL expired
1743017349.6364913,sta5,sta3,,False,True,,,,,,5695393d,1743017287.3344607,60.0,TTL expired
1743017349.6372457,sta5,sta3,,False,True,,,,,,ac9250d1,1743017287.3381083,60.0,TTL expired
1743017349.6373737,sta5,sta3,,False,True,,,,,,b5ca5a3d,1743017287.3403006,60.0,TTL expired
1743017349.6374602,sta5,sta3,,False,True,,,,,,93f81f0f,1743017287.3442483,60.0,TTL expired
1743017349.6380053,sta5,sta4,,False,True,,,,,,f5abd8ff,1743017287.3465323,60.0,TTL expired
1743017349.6382551,sta5,sta4,,False,True,,,,,,f7c9f499,1743017287.3475416,60.0,TTL expired
1743017349.638751,sta5,sta4,,False,True,,,,,,8ee1ad10,1743017287.3518655,60.0,TTL expired
1743017349.6399696,sta5,sta4,,False,True,,,,,,cb6d6d21,1743017287.354582,60.0,TTL expired
1743017349.6401265,sta5,sta4,,False,True,,,,,,e7c52020,1743017287.3581746,60.0,TTL expired
1743017349.6403732,sta1,sta5,,False,True,,,,,,99c1d249,1743017288.4892302,60.0,TTL expired
1743017349.6404803,sta4,sta5,,False,True,,,,,,bc7ce99e,1743017288.5482817,60.0,TTL expired
1743017349.6405673,sta5,sta3,,False,True,,,,,,57e6f458,1743017288.5524724,60.0,TTL expired
1743017349.6406426,sta5,sta3,,False,True,,,,,,c4989601,1743017288.5564442,60.0,TTL expired
1743017349.6407802,sta2,sta3,,False,True,,,,,,9b117177,1743017288.5591793,60.0,TTL expired
1743017349.6409419,sta3,sta5,,False,True,,,,,,fda738f3,1743017288.562176,60.0,TTL expired
1743017349.6410246,sta1,sta3,,False,True,,,,,,c3c9ac13,1743017288.5950687,60.0,TTL expired
1743017349.6410997,sta1,sta3,,False,True,,,,,,a5be1d8c,1743017288.5959544,60.0,TTL expired
1743017349.6411712,sta1,sta3,,False,True,,,,,,dffaea1e,1743017288.5970116,60.0,TTL expired
1743017349.641413,sta1,sta3,,False,True,,,,,,ff4807ed,1743017288.5977697,60.0,TTL expired
1743017349.6416702,sta1,sta3,,False,True,,,,,,1fbd3f18,1743017288.599679,60.0,TTL expired
1743017349.6418893,sta1,sta4,,False,True,,,,,,8bea5b13,1743017288.6019206,60.0,TTL expired
1743017349.6420453,sta1,sta4,,False,True,,,,,,8d7dcd6f,1743017288.6071975,60.0,TTL expired
1743017349.6421266,sta1,sta4,,False,True,,,,,,bd4cf63c,1743017288.608851,60.0,TTL expired
1743017349.6422,sta1,sta4,,False,True,,,,,,159da982,1743017288.6120355,60.0,TTL expired
1743017349.6422696,sta1,sta4,,False,True,,,,,,28bf026e,1743017288.6155047,60.0,TTL expired
1743017349.6424665,sta1,sta5,,False,True,,,,,,7c75dbe6,1743017288.6210203,60.0,TTL expired
1743017349.642561,sta1,sta5,,False,True,,,,,,e0d0cc1e,1743017288.6460445,60.0,TTL expired
1743017349.642924,sta1,sta5,,False,True,,,,,,c842b23d,1743017288.6480722,60.0,TTL expired
1743017349.6430154,sta1,sta5,,False,True,,,,,,f821124e,1743017288.6485453,60.0,TTL expired
1743017349.6430852,sta1,sta5,,False,True,,,,,,c6de4413,1743017288.651065,60.0,TTL expired
1743017349.6435513,sta3,sta1,59.17353892326355,True,True,1.0,1.3,312.0,359.0,104851.0,,,,
1743017349.9944267,sta2,sta3,70.23102116584778,True,True,3.0,0.7,296.0,223.0,66807.0,,,,
1743017350.0931716,sta4,sta5,5.4897332191467285,True,True,2.0,0.6,312.0,200.0,60006.0,,,,
1743017350.098317,sta2,sta5,0.3064265251159668,True,True,1.0,0.7,312.0,201.0,60318.0,,,,
1743017350.0991945,sta3,sta5,62.70391774177551,True,True,2.0,0.8,295.0,202.0,60613.0,,,,
1743017351.9583344,sta2,sta4,,False,True,,,,,,94558d5b,1743017290.358593,60.0,TTL expired
1743017351.9591706,sta2,sta5,,False,True,,,,,,daef587b,1743017290.3592637,60.0,TTL expired
1743017351.9594162,sta2,sta5,,False,True,,,,,,dd3a5d29,1743017290.3602054,60.0,TTL expired
1743017351.9600656,sta2,sta5,,False,True,,,,,,4fc75b84,1743017290.362123,60.0,TTL expired
1743017351.9730911,sta2,sta5,,False,True,,,,,,9a6d2f6a,1743017290.3649757,60.0,TTL expired
1743017351.9866717,sta2,sta5,,False,True,,,,,,c7a313f6,1743017290.3676093,60.0,TTL expired
1743017351.9971805,sta3,sta2,,False,True,,,,,,33dccbf3,1743017290.6941855,60.0,TTL expired
1743017352.0091567,sta4,sta2,,False,True,,,,,,e6b261ba,1743017290.727833,60.0,TTL expired
1743017352.0232067,sta2,sta5,,False,True,,,,,,4ca3f8a4,1743017290.7313702,60.0,TTL expired
1743017352.0303984,sta2,sta5,,False,True,,,,,,1fee4d8e,1743017290.735412,60.0,TTL expired
1743017352.0336063,sta5,sta4,,False,True,,,,,,e552784b,1743017290.7398257,60.0,TTL expired
1743017352.0359287,sta4,sta2,,False,True,,,,,,59c352e8,1743017291.8443654,60.0,TTL expired
1743017352.0371773,sta1,sta5,,False,True,,,,,,b00f7a97,1743017291.9068675,60.0,TTL expired
1743017352.0385785,sta4,sta2,,False,True,,,,,,cff9f419,1743017291.9091883,60.0,TTL expired
1743017352.0402257,sta1,sta5,,False,True,,,,,,327ec478,1743017291.912576,60.0,TTL expired
1743017352.041246,sta2,sta3,,False,True,,,,,,f5dd66b4,1743017291.9158013,60.0,TTL expired
1743017352.0413206,sta2,sta3,,False,True,,,,,,d0e8f483,1743017291.952362,60.0,TTL expired
1743017352.1889672,sta2,sta4,60.451024770736694,True,True,1.0,1.2,296.0,219.0,65541.0,,,,
1743017352.191176,sta2,sta4,60.45268702507019,True,True,1.0,1.3,295.0,220.0,65836.0,,,,
1743017352.1936314,sta2,sta4,60.453245878219604,True,True,1.0,1.4,296.0,221.0,66132.0,,,,
1743017352.1948698,sta2,sta4,60.456393003463745,True,True,1.0,1.5,296.0,222.0,66428.0,,,,
1743017352.1954217,sta2,sta4,60.45652532577515,True,True,1.0,1.6,296.0,223.0,66724.0,,,,
1743017352.2234292,sta2,sta5,59.668174028396606,True,True,1.0,0.9,295.0,203.0,60908.0,,,,
1743017352.2239718,sta2,sta5,59.66784906387329,True,True,1.0,1.0,296.0,204.0,61204.0,,,,
1743017352.2241325,sta2,sta5,59.66717457771301,True,True,1.0,1.1,296.0,205.0,61500.0,,,,
1743017352.2246099,sta2,sta5,59.66689872741699,True,True,1.0,1.2,296.0,206.0,61796.0,,,,
1743017352.2251198,sta2,sta5,59.66671276092529,True,True,1.0,1.3,295.0,207.0,62091.0,,,,
1743017354.2954738,sta1,sta2,7.553911209106445,True,True,1.0,3.7,312.0,789.0,223048.0,,,,
1743017354.2982771,sta1,sta2,70.97260046005249,True,True,4.0,3.8,312.0,790.0,223360.0,,,,
1743017354.496763,sta3,sta4,67.95038509368896,True,True,2.0,1.7,294.0,224.0,67018.0,,,,
1743017354.502235,sta3,sta4,67.95207166671753,True,True,2.0,1.8,296.0,225.0,67314.0,,,,
1743017354.568053,sta1,sta5,7.79395866394043,True,True,2.0,1.2,312.0,208.0,62403.0,,,,
1743017354.5690897,sta2,sta5,64.3114755153656,True,True,3.0,1.3,312.0,209.0,62715.0,,,,
1743017355.2593822,sta4,sta3,,False,True,,,,,,8af510c0,1743017291.700434,60.0,TTL expired
1743017355.2723646,sta5,sta1,,False,True,,,,,,99a1d52a,1743017291.74002,60.0,TTL expired
1743017355.287094,sta4,sta5,,False,True,,,,,,06c2a3eb,1743017291.7405512,60.0,TTL expired
1743017355.2919374,sta4,sta5,,False,True,,,,,,3700e999,1743017291.7417269,60.0,TTL expired
1743017355.296502,sta4,sta5,,False,True,,,,,,78a03135,1743017291.7419834,60.0,TTL expired
1743017355.2975,sta4,sta5,,False,True,,,,,,41e74d4a,1743017291.7429016,60.0,TTL expired
1743017355.3024852,sta4,sta5,,False,True,,,,,,eb1893a7,1743017291.7444856,60.0,TTL expired
1743017355.3030849,sta4,sta1,,False,True,,,,,,07e6d16f,1743017291.7457232,60.0,TTL expired
1743017355.3059,sta4,sta1,,False,True,,,,,,0398157f,1743017291.7470555,60.0,TTL expired
1743017355.3080688,sta4,sta1,,False,True,,,,,,84c85594,1743017291.7478645,60.0,TTL expired
1743017355.30996,sta4,sta1,,False,True,,,,,,6b7fd3ea,1743017291.750415,60.0,TTL expired
1743017355.3120134,sta4,sta1,,False,True,,,,,,c53ebb6b,1743017291.7548506,60.0,TTL expired
1743017355.312455,sta4,sta3,,False,True,,,,,,fa2f4334,1743017291.7708874,60.0,TTL expired
1743017355.3141723,sta4,sta3,,False,True,,,,,,7d1f0366,1743017291.773772,60.0,TTL expired
1743017355.3143554,sta4,sta3,,False,True,,,,,,bc6d6258,1743017291.7811022,60.0,TTL expired
1743017355.315205,sta4,sta3,,False,True,,,,,,49e971d6,1743017291.7833078,60.0,TTL expired
1743017355.3168032,sta4,sta3,,False,True,,,,,,8962f9d3,1743017291.7860138,60.0,TTL expired
1743017355.3192964,sta5,sta3,,False,True,,,,,,7847075d,1743017292.51515,60.0,TTL expired
1743017355.3219566,sta2,sta4,,False,True,,,,,,443e9559,1743017292.5599277,60.0,TTL expired
1743017355.3240345,sta2,sta4,,False,True,,,,,,1287b72f,1743017292.561456,60.0,TTL expired
1743017355.3271325,sta3,sta1,,False,True,,,,,,f756f759,1743017292.563915,60.0,TTL expired
1743017355.3309424,sta2,sta1,,False,True,,,,,,10f61ab8,1743017292.5650146,60.0,TTL expired
1743017355.3343666,sta5,sta1,,False,True,,,,,,5dcb8cbd,1743017292.565392,60.0,TTL expired
1743017355.341325,sta5,sta1,,False,True,,,,,,a9f9c439,1743017292.5663624,60.0,TTL expired
1743017355.3457663,sta5,sta1,,False,True,,,,,,deb808f3,1743017292.56678,60.0,TTL expired
1743017355.3520718,sta5,sta1,,False,True,,,,,,2a047bb8,1743017292.5680187,60.0,TTL expired
1743017355.3610537,sta5,sta1,,False,True,,,,,,c98179da,1743017292.569275,60.0,TTL expired
1743017355.371738,sta5,sta3,,False,True,,,,,,23ec945c,1743017292.5930252,60.0,TTL expired
1743017355.3742428,sta5,sta3,,False,True,,,,,,ba780e10,1743017292.5949998,60.0,TTL expired
1743017355.377412,sta5,sta3,,False,True,,,,,,389211f1,1743017292.6000016,60.0,TTL expired
1743017355.3806863,sta5,sta3,,False,True,,,,,,3459bc3f,1743017292.6391504,60.0,TTL expired
1743017355.3833961,sta5,sta3,,False,True,,,,,,39ba210b,1743017292.6404006,60.0,TTL expired
1743017355.386189,sta5,sta4,,False,True,,,,,,2ff7dddc,1743017292.6408262,60.0,TTL expired
1743017355.3929484,sta5,sta4,,False,True,,,,,,bf058a3e,1743017292.6410806,60.0,TTL expired
1743017355.393485,sta5,sta4,,False,True,,,,,,4260ed0c,1743017292.6413374,60.0,TTL expired
1743017355.393952,sta5,sta4,,False,True,,,,,,025ef54e,1743017292.6415977,60.0,TTL expired
1743017355.408283,sta5,sta4,,False,True,,,,,,59400b44,1743017292.651028,60.0,TTL expired
1743017355.418155,sta1,sta3,,False,True,,,,,,1ea32938,1743017293.7613907,60.0,TTL expired
1743017355.4228277,sta2,sta4,,False,True,,,,,,83a07412,1743017293.8118603,60.0,TTL expired
1743017355.4229195,sta2,sta4,,False,True,,,,,,c67a68ec,1743017293.8153398,60.0,TTL expired
1743017355.4229784,sta2,sta4,,False,True,,,,,,72760447,1743017293.815981,60.0,TTL expired
1743017355.4230309,sta2,sta5,,False,True,,,,,,de72cd8b,1743017293.816271,60.0,TTL expired
1743017355.4253116,sta2,sta5,,False,True,,,,,,2fc8660b,1743017293.8164978,60.0,TTL expired
1743017355.427279,sta1,sta3,,False,True,,,,,,e0385e59,1743017293.8289993,60.0,TTL expired
1743017355.4291482,sta1,sta3,,False,True,,,,,,c4b90cbf,1743017293.829821,60.0,TTL expired
1743017355.4292533,sta1,sta3,,False,True,,,,,,c67e5c5e,1743017293.831945,60.0,TTL expired
1743017355.4293237,sta1,sta3,,False,True,,,,,,9f6436de,1743017293.8335078,60.0,TTL expired
1743017355.4293807,sta1,sta3,,False,True,,,,,,7e4e2f7e,1743017293.837089,60.0,TTL expired
1743017355.429432,sta1,sta4,,False,True,,,,,,1736e3a1,1743017293.8410335,60.0,TTL expired
1743017355.4294808,sta1,sta4,,False,True,,,,,,2773e9a7,1743017293.8419037,60.0,TTL expired
1743017355.4295275,sta1,sta4,,False,True,,,,,,3e70b1dc,1743017293.8592095,60.0,TTL expired
1743017355.4296339,sta1,sta4,,False,True,,,,,,6c50373e,1743017293.8605628,60.0,TTL expired
1743017355.4297063,sta1,sta4,,False,True,,,,,,3bbf4ce5,1743017293.8641355,60.0,TTL expired
1743017355.429894,sta1,sta5,,False,True,,,,,,1fa4e20e,1743017293.8677616,60.0,TTL expired
1743017355.430332,sta1,sta5,,False,True,,,,,,c69a6be1,1743017293.868517,60.0,TTL expired
1743017355.4308488,sta1,sta5,,False,True,,,,,,a04729ba,1743017293.8704994,60.0,TTL expired
1743017355.4342942,sta1,sta5,,False,True,,,,,,fb36fc39,1743017293.8709917,60.0,TTL expired
1743017355.4345183,sta1,sta5,,False,True,,,,,,f6f107a3,1743017293.8718565,60.0,TTL expired
1743017355.4425366,sta4,sta1,5.47196626663208,True,True,2.0,0.8,312.0,365.0,106562.0,,,,
1743017355.4444017,sta3,sta1,72.10396885871887,True,True,4.0,0.9,295.0,366.0,106857.0,,,,
1743017355.4449759,sta3,sta1,59.59749412536621,True,True,1.0,1.0,312.0,367.0,107169.0,,,,
1743017355.4798825,sta5,sta1,177.4890787601471,True,True,5.0,1.1,294.0,368.0,107463.0,,,,
1743017355.6460702,sta3,sta4,63.81399893760681,True,True,1.0,1.5,296.0,226.0,67610.0,,,,
1743017355.7024689,sta3,sta5,63.00665473937988,True,True,1.0,1.3,296.0,210.0,63011.0,,,,
1743017355.8071146,sta1,sta2,14.346771955490112,True,True,3.0,3.3,311.0,796.0,225071.0,,,,
1743017355.9007454,sta2,sta3,6.015744924545288,True,True,1.0,0.3,311.0,224.0,67118.0,,,,
1743017356.0033042,sta3,sta1,1.4899940490722656,True,True,1.0,1.7,312.0,374.0,109180.0,,,,
1743017357.2333484,sta3,sta2,,False,True,,,,,,f3a9ae2c,1743017296.0412514,60.0,TTL expired
1743017357.2673006,sta3,sta4,,False,True,,,,,,eff71d2d,1743017296.0751505,60.0,TTL expired
1743017357.267913,sta3,sta4,,False,True,,,,,,1748001a,1743017296.077987,60.0,TTL expired
1743017357.2681284,sta4,sta5,,False,True,,,,,,8f6a7505,1743017296.0792286,60.0,TTL expired
1743017357.2685056,sta4,sta2,,False,True,,,,,,342a4b9e,1743017297.18257,60.0,TTL expired
1743017357.2687922,sta1,sta2,,False,True,,,,,,2637dccc,1743017297.1975298,60.0,TTL expired
1743017357.2690072,sta1,sta2,,False,True,,,,,,312758a3,1743017297.1976564,60.0,TTL expired
1743017357.269195,sta5,sta2,,False,True,,,,,,0fb25ce2,1743017297.2032037,60.0,TTL expired
1743017357.2694597,sta4,sta2,,False,True,,,,,,1d8aadff,1743017297.2043443,60.0,TTL expired
1743017357.276874,sta1,sta3,,False,True,,,,,,8106f304,1743017297.2059848,60.0,TTL expired
1743017357.3098676,sta5,sta2,59.369322299957275,True,True,1.0,3.4,312.0,802.0,226788.0,,,,
1743017357.4299667,sta2,sta4,60.361814737319946,True,True,1.0,1.4,296.0,227.0,67906.0,,,,
1743017357.4330943,sta2,sta4,60.3633029460907,True,True,1.0,1.5,296.0,228.0,68202.0,,,,
1743017357.433782,sta2,sta4,60.362602949142456,True,True,1.0,1.6,296.0,229.0,68498.0,,,,
1743017357.4684484,sta2,sta5,59.64376139640808,True,True,1.0,1.3,296.0,211.0,63307.0,,,,
1743017357.4690719,sta2,sta5,59.64300608634949,True,True,1.0,1.4,296.0,212.0,63603.0,,,,
1743017357.470243,sta2,sta5,59.642754793167114,True,True,1.0,1.5,295.0,213.0,63898.0,,,,
1743017357.4724874,sta3,sta5,56.03769135475159,True,True,1.0,1.6,312.0,214.0,64210.0,,,,
1743017360.7112942,sta5,sta3,4.7956695556640625,True,True,1.0,0.2,313.0,225.0,67431.0,,,,
1743017360.738006,sta3,sta1,72.07940483093262,True,True,3.0,1.1,296.0,375.0,109476.0,,,,
1743017360.7421846,sta4,sta1,10.685715913772583,True,True,2.0,1.2,310.0,376.0,109786.0,,,,
1743017360.7715104,sta5,sta1,26.220673084259033,True,True,7.0,1.3,312.0,377.0,110098.0,,,,
1743017360.7796087,sta3,sta1,,False,True,,,,,,076e20c5,1743017296.0338595,60.0,TTL expired
1743017360.7829576,sta4,sta3,,False,True,,,,,,751ded55,1743017297.021816,60.0,TTL expired
1743017360.7886748,sta2,sta1,,False,True,,,,,,286eef56,1743017297.0788312,60.0,TTL expired
1743017360.798665,sta3,sta1,,False,True,,,,,,053e1b44,1743017297.0790884,60.0,TTL expired
1743017360.805544,sta2,sta5,62.98180389404297,True,True,2.0,1.3,295.0,215.0,64505.0,,,,
1743017360.8061836,sta4,sta5,,False,True,,,,,,7a090358,1743017297.0810354,60.0,TTL expired
1743017360.8161983,sta4,sta5,,False,True,,,,,,234f9b69,1743017297.0829148,60.0,TTL expired
1743017360.8168948,sta2,sta5,62.992417097091675,True,True,2.0,1.4,296.0,216.0,64801.0,,,,
1743017360.819218,sta4,sta5,,False,True,,,,,,93fd141d,1743017297.0848544,60.0,TTL expired
1743017360.8200305,sta3,sta5,1.0427420139312744,True,True,1.0,1.5,313.0,217.0,65114.0,,,,
1743017360.8230093,sta4,sta5,,False,True,,,,,,53ac15ce,1743017297.085205,60.0,TTL expired
1743017360.8242955,sta4,sta5,,False,True,,,,,,070e19c0,1743017297.0868194,60.0,TTL expired
1743017360.8258014,sta4,sta1,,False,True,,,,,,f0c51ac2,1743017297.0881295,60.0,TTL expired
1743017360.8277183,sta4,sta1,,False,True,,,,,,b80d1b0d,1743017297.0883963,60.0,TTL expired
1743017360.828112,sta4,sta1,,False,True,,,,,,b9e687e9,1743017297.0895193,60.0,TTL expired
1743017360.8282835,sta4,sta1,,False,True,,,,,,7889231c,1743017297.09109,60.0,TTL expired
1743017360.8300567,sta4,sta1,,False,True,,,,,,d8239659,1743017297.1004357,60.0,TTL expired
1743017360.8312218,sta4,sta3,,False,True,,,,,,af0f5c13,1743017297.1406548,60.0,TTL expired
1743017360.831351,sta4,sta3,,False,True,,,,,,003718fc,1743017297.1418579,60.0,TTL expired
1743017360.8314376,sta4,sta3,,False,True,,,,,,9401252a,1743017297.142522,60.0,TTL expired
1743017360.8321996,sta4,sta3,,False,True,,,,,,b69bbdc4,1743017297.1453106,60.0,TTL expired
1743017360.83231,sta4,sta3,,False,True,,,,,,212a0a5a,1743017297.1473296,60.0,TTL expired
1743017360.8328707,sta5,sta3,,False,True,,,,,,3ace68e4,1743017297.7718854,60.0,TTL expired
1743017360.8331256,sta2,sta3,,False,True,,,,,,3d8cd4e5,1743017297.828242,60.0,TTL expired
1743017360.8334548,sta2,sta3,,False,True,,,,,,7045fcaa,1743017297.8292043,60.0,TTL expired
1743017360.833876,sta3,sta1,,False,True,,,,,,aa43d90d,1743017297.8301451,60.0,TTL expired
1743017360.8346796,sta1,sta4,,False,True,,,,,,fe14e8cb,1743017297.8349874,60.0,TTL expired
1743017360.8350625,sta5,sta1,,False,True,,,,,,f0c43a29,1743017297.8370345,60.0,TTL expired
1743017360.8352275,sta5,sta1,,False,True,,,,,,580578ad,1743017297.838095,60.0,TTL expired
1743017360.8363116,sta5,sta1,,False,True,,,,,,0f02f57e,1743017297.8382201,60.0,TTL expired
1743017360.837266,sta5,sta1,,False,True,,,,,,27c7d4a6,1743017297.8396008,60.0,TTL expired
1743017360.8373547,sta5,sta1,,False,True,,,,,,26abb06d,1743017297.8443468,60.0,TTL expired
1743017360.83741,sta5,sta3,,False,True,,,,,,e0b9a27b,1743017297.8653288,60.0,TTL expired
1743017360.8374622,sta5,sta3,,False,True,,,,,,d5768665,1743017297.868133,60.0,TTL expired
1743017360.8375132,sta5,sta3,,False,True,,,,,,35b9b092,1743017297.8705347,60.0,TTL expired
1743017360.8378384,sta5,sta3,,False,True,,,,,,d67b68f3,1743017297.8711476,60.0,TTL expired
1743017360.8380384,sta5,sta3,,False,True,,,,,,b76129ae,1743017297.8725913,60.0,TTL expired
1743017360.838175,sta5,sta4,,False,True,,,,,,f0d97bb0,1743017297.8741622,60.0,TTL expired
1743017360.838363,sta5,sta4,,False,True,,,,,,b1ac2055,1743017297.8755677,60.0,TTL expired
1743017360.8384311,sta5,sta4,,False,True,,,,,,3e8e6cfa,1743017297.876671,60.0,TTL expired
1743017360.8384805,sta5,sta4,,False,True,,,,,,9a76c073,1743017297.8792264,60.0,TTL expired
1743017360.8385274,sta5,sta4,,False,True,,,,,,43f839dc,1743017297.88061,60.0,TTL expired
1743017360.8385744,sta1,sta5,,False,True,,,,,,0d07453d,1743017299.0155017,60.0,TTL expired
1743017360.8389165,sta4,sta3,,False,True,,,,,,a549c2be,1743017299.058091,60.0,TTL expired
1743017360.8390055,sta2,sta4,,False,True,,,,,,4a3916e7,1743017299.0587018,60.0,TTL expired
1743017360.8393009,sta2,sta4,,False,True,,,,,,5adaf06f,1743017299.0599222,60.0,TTL expired
1743017360.8393974,sta1,sta3,,False,True,,,,,,49813e86,1743017299.07896,60.0,TTL expired
1743017360.8394713,sta1,sta3,,False,True,,,,,,d2219353,1743017299.0794058,60.0,TTL expired
1743017360.839542,sta1,sta3,,False,True,,,,,,f66d4da6,1743017299.081975,60.0,TTL expired
1743017360.839994,sta1,sta3,,False,True,,,,,,6a5e2261,1743017299.0828373,60.0,TTL expired
1743017360.840085,sta1,sta3,,False,True,,,,,,43debb9b,1743017299.0841105,60.0,TTL expired
1743017360.84047,sta1,sta4,,False,True,,,,,,253f3a90,1743017299.0863714,60.0,TTL expired
1743017360.840871,sta1,sta4,,False,True,,,,,,af8ddb20,1743017299.0902958,60.0,TTL expired
1743017360.8409526,sta1,sta4,,False,True,,,,,,0f7a4f04,1743017299.0916874,60.0,TTL expired
1743017360.8412101,sta1,sta4,,False,True,,,,,,4e9343c8,1743017299.094051,60.0,TTL expired
1743017360.842327,sta1,sta4,,False,True,,,,,,8f7c398f,1743017299.0959523,60.0,TTL expired
1743017360.844929,sta1,sta5,,False,True,,,,,,d441df16,1743017299.10303,60.0,TTL expired
1743017360.8451333,sta1,sta5,,False,True,,,,,,4dba0c59,1743017299.1068249,60.0,TTL expired
1743017360.845218,sta1,sta5,,False,True,,,,,,26959603,1743017299.1086686,60.0,TTL expired
1743017360.8452904,sta1,sta5,,False,True,,,,,,d27dcfb2,1743017299.1100643,60.0,TTL expired
1743017360.845935,sta1,sta5,,False,True,,,,,,d63fa311,1743017299.110991,60.0,TTL expired
1743017360.9947739,sta3,sta4,63.84810447692871,True,True,1.0,1.2,296.0,230.0,68794.0,,,,
1743017361.140296,sta3,sta5,63.24413204193115,True,True,1.0,1.6,296.0,218.0,65410.0,,,,
1743017361.2691112,sta3,sta4,69.44750952720642,True,True,3.0,1.3,296.0,231.0,69090.0,,,,
1743017361.272079,sta3,sta4,69.44637441635132,True,True,3.0,1.4,295.0,232.0,69385.0,,,,
1743017361.2755554,sta3,sta4,69.44749522209167,True,True,3.0,1.5,295.0,233.0,69680.0,,,,
1743017361.316502,sta4,sta1,16.637137413024902,True,True,5.0,1.9,311.0,383.0,111813.0,,,,
1743017361.3173523,sta3,sta1,62.18950009346008,True,True,2.0,2.0,296.0,384.0,112109.0,,,,
1743017361.317795,sta3,sta1,62.186484575271606,True,True,2.0,2.1,295.0,385.0,112404.0,,,,
1743017361.318262,sta3,sta1,62.183664321899414,True,True,2.0,2.2,296.0,386.0,112700.0,,,,
1743017362.4961996,sta4,sta3,,False,True,,,,,,dfe81f4d,1743017302.4265335,60.0,TTL expired
1743017362.5167298,sta2,sta3,,False,True,,,,,,1c760230,1743017302.4631622,60.0,TTL expired
1743017362.5268974,sta1,sta2,,False,True,,,,,,3031557b,1743017302.4650755,60.0,TTL expired
1743017362.5400531,sta2,sta3,,False,True,,,,,,826c1a07,1743017302.4653363,60.0,TTL expired
1743017362.5419672,sta2,sta3,,False,True,,,,,,8758e135,1743017302.4666212,60.0,TTL expired
1743017362.5438313,sta2,sta5,,False,True,,,,,,1c953560,1743017302.4683387,60.0,TTL expired
1743017362.550076,sta5,sta2,59.38970446586609,True,True,1.0,3.5,312.0,823.0,232713.0,,,,
1743017362.551134,sta3,sta2,61.00984525680542,True,True,2.0,3.6,312.0,824.0,233025.0,,,,
1743017362.680748,sta2,sta4,60.35974740982056,True,True,1.0,1.1,296.0,234.0,69976.0,,,,
1743017362.681811,sta2,sta4,60.36049675941467,True,True,1.0,1.2,296.0,235.0,70272.0,,,,
1743017362.6822689,sta2,sta4,60.35986685752869,True,True,1.0,1.3,296.0,236.0,70568.0,,,,
1743017362.683348,sta5,sta4,59.58779287338257,True,True,2.0,1.4,312.0,237.0,70880.0,,,,
1743017362.718179,sta2,sta5,59.70447134971619,True,True,1.0,1.7,296.0,224.0,67110.0,,,,
1743017362.719111,sta2,sta5,59.70368695259094,True,True,1.0,1.8,295.0,225.0,67405.0,,,,
1743017365.0598917,sta3,sta1,76.40189671516418,True,True,3.0,2.3,296.0,387.0,112996.0,,,,
1743017365.108441,sta2,sta4,68.04643964767456,True,True,2.0,1.3,296.0,238.0,71176.0,,,,
1743017365.1127532,sta2,sta4,68.04705309867859,True,True,2.0,1.4,296.0,239.0,71472.0,,,,
1743017365.1379838,sta3,sta5,72.44559335708618,True,True,3.0,1.7,296.0,226.0,67701.0,,,,
1743017365.139914,sta3,sta5,72.44482088088989,True,True,3.0,1.8,296.0,227.0,67997.0,,,,
1743017365.1409495,sta2,sta5,4.217904329299927,True,True,1.0,1.9,313.0,228.0,68310.0,,,,
1743017366.0290625,sta3,sta5,73.35031151771545,True,True,4.0,1.9,294.0,229.0,68604.0,,,,
1743017366.0311327,sta3,sta5,73.35098671913147,True,True,4.0,2.0,296.0,230.0,68900.0,,,,
1743017366.2059174,sta3,sta1,,False,True,,,,,,8b5fe38e,1743017301.352272,60.0,TTL expired
